M1	M2	11	12	21	22	sample_size
173	269	NaN	NaN	NaN	NaN	89
173	270	NaN	NaN	NaN	NaN	89
173	271	0.5827019716664144	0.17297984651540382	0.19570711924267659	0.04861106257550525	88
173	272	NaN	NaN	NaN	NaN	89
173	273	NaN	NaN	NaN	NaN	88
173	274	0.7518933426963184	0.006533623595816378	0.23125272471941188	0.010320308988453285	89
173	275	0.5863479208854304	0.1693338972963878	0.1636520791145696	0.0806661027036122	88
173	276	NaN	NaN	NaN	NaN	88
173	277	0.6757952033636951	0.08263176292843971	0.19499131349023746	0.0465817202176277	89
173	278	0.7380952380952381	0.017857142857142856	0.23809523809523808	0.005952380952380952	84
173	279	0.5606538114136861	0.20371400467826792	0.18072549893114148	0.05490668497690448	87
173	280	0.4022402589699062	0.35063330424848466	0.13224249965078352	0.11488393713082568	87
173	281	NaN	NaN	NaN	NaN	85
173	282	0.5543478716848486	0.2040790946072863	0.18160718449492674	0.05996584921293844	89
173	283	NaN	NaN	NaN	NaN	88
173	284	NaN	NaN	NaN	NaN	89
173	285	NaN	NaN	NaN	NaN	88
173	286	0.4817574827226975	0.27666948356943727	0.16430993300763952	0.07726310070022566	89
173	287	0.7137291281725359	0.04509440123922884	0.22156498947452297	0.019611481113712338	85
173	288	NaN	NaN	NaN	NaN	87
173	289	NaN	NaN	NaN	NaN	89
173	290	0.5549286377458992	0.198012538724689	0.19213018578351254	0.05492863774589921	85
173	291	NaN	NaN	NaN	NaN	89
173	292	0.551724538285435	0.20689615136973738	0.18390764562261094	0.057471664722216646	87
173	293	0.5550605755831263	0.20336639070900858	0.18651245812473893	0.05506057558312627	89
173	294	0.5255965217587919	0.23343962281952144	0.1852468517351841	0.05571700368650265	83
173	295	0.57213357531795	0.17485437648927896	0.1869025692603633	0.06610947893240779	83
173	296	0.5550592606392298	0.20336770565290505	0.18651377306863537	0.05505926063922981	89
173	297	0.7584268251628072	1.4112932753838543E-7	0.2359551973091028	0.005617836398762349	89
173	298	0.5550592579516324	0.20336770834050247	0.18651377575623282	0.055059257951632336	89
173	299	NaN	NaN	NaN	NaN	89
173	300	0.5564067208018538	0.1992750973799643	0.18791146101632794	0.056406720801853875	88
173	301	0.7044332516341469	0.053993714657987836	0.21691506297259458	0.024657970735270582	89
173	302	0.7499998399453206	1.600546794134852E-7	0.24404777910229844	0.005952220897701539	84
173	303	0.5111983131558714	0.2416752500625195	0.16121547994757698	0.08591095683403223	87
173	304	0.7044332514115171	0.0539937148806177	0.21691506319522444	0.024657970512640723	89
173	305	0.49337393273582403	0.25052850628856616	0.17126021360563934	0.08483734736997041	82
173	306	NaN	NaN	NaN	NaN	89
173	307	0.5810276548491162	0.17739931144301854	0.17739931144301854	0.06417372226484662	89
173	308	NaN	NaN	NaN	NaN	89
173	309	0.5810281904288103	0.1773987758633246	0.1773987758633246	0.0641742578445406	89
173	310	0.6949828205526853	0.0608311329356868	0.22362183061010538	0.0205642159015225	86
173	311	0.6348057940382442	0.12362117225389058	0.202272857647149	0.03930017606071617	89
173	312	0.6687558832833007	0.08692593489851747	0.22897138944397202	0.015346792374209807	88
173	313	NaN	NaN	NaN	NaN	89
173	314	0.6727043332317147	0.08572263306042012	0.2261720712626673	0.015400962445197848	89
173	315	NaN	NaN	NaN	NaN	88
173	316	0.672704340083822	0.08572262620831282	0.22617206441056	0.015400969297305157	89
173	317	0.6727031636707362	0.0857238026213986	0.2261732408236458	0.015399792884219379	89
173	318	0.6727043373212291	0.08572262897090573	0.22617206717315294	0.015400966534712244	89
173	319	0.6552759097545094	0.09759765346388136	0.22978156150985837	0.017344875271750833	87
173	320	0.3975524363972164	0.35538874007337184	0.13774168124984246	0.10931714227956932	85
173	321	0.673558011418634	0.08212380676318419	0.22416926130863873	0.020148920509543086	88
173	322	0.4868159851067291	0.2631840148932709	0.14690494512582902	0.10309505487417096	86
173	323	0.3737030379398369	0.3847239283522979	0.1262969620601631	0.11527607164770205	89
173	324	NaN	NaN	NaN	NaN	89
173	325	0.6604520881364953	0.09522973004532295	0.19182063913623207	0.052497542681949776	88
173	326	0.7303380151370122	0.0280889511551225	0.24157209722253825	9.364853269363089E-7	89
173	327	0.6357649036498265	0.1199169145319917	0.19946236907744624	0.04485581274073556	88
173	328	NaN	NaN	NaN	NaN	88
173	329	0.7303380069131082	0.028088959379026543	0.24157210544644225	9.282614228932177E-7	89
173	330	0.7303380218085213	0.02808894448361365	0.2415720905510294	9.431568357863846E-7	89
173	331	NaN	NaN	NaN	NaN	89
173	332	0.6323726468251128	0.12605431946702192	0.21032398238837022	0.03124905131949493	89
173	333	0.39952554285247494	0.35890142343965986	0.11732838973179467	0.1242446439760705	89
173	334	0.380624272581156	0.37780269371097885	0.12499370494693389	0.11657932876093127	89
173	335	0.5169785357120903	0.2414484305800445	0.15717876765869623	0.08439426604916894	89
173	336	0.7159090909090909	0.03977272727272727	0.23863636363636365	0.005681818181818182	88
173	337	NaN	NaN	NaN	NaN	88
174	175	0.7528089887640449	0.0	0.0	0.24719101123595505	89
174	176	NaN	NaN	NaN	NaN	89
174	177	0.7528089887640449	0.0	0.0	0.24719101123595505	89
174	178	0.6292138882812519	0.123595100482793	0.24719060610077054	4.0513518453745166E-7	89
174	179	NaN	NaN	NaN	NaN	88
174	180	0.7528089887640449	0.0	0.0	0.24719101123595505	89
174	181	NaN	NaN	NaN	NaN	89
174	182	NaN	NaN	NaN	NaN	89
174	183	0.7441860465116279	0.0	0.0	0.2558139534883721	86
174	184	0.7528089887640449	0.0	0.0	0.24719101123595505	89
174	185	0.7528089887640449	0.0	0.0	0.24719101123595505	89
174	186	0.7528089807838277	7.980217282868169E-9	0.10674158101392514	0.1404494302220299	89
174	187	NaN	NaN	NaN	NaN	89
174	188	NaN	NaN	NaN	NaN	89
174	189	0.7528089887355078	2.8537120232417794E-11	0.005617977556627008	0.24157303367932806	89
174	190	0.75	0.005681818181818182	0.24431818181818182	0.0	88
174	191	0.7528089887640449	0.0	0.0	0.24719101123595505	89
174	192	0.7528089887400067	2.4038242058550117E-11	0.005617977552128129	0.24157303368382696	89
174	193	NaN	NaN	NaN	NaN	88
174	194	NaN	NaN	NaN	NaN	89
174	195	0.7499999905354109	9.464589064233028E-9	0.11184211472774697	0.13815788527225303	76
174	196	0.7528089887401731	2.387187825691404E-11	0.005617977551961766	0.2415730336839933	89
174	197	0.7499999999742769	2.572307266180861E-11	0.005681818207541254	0.2443181817924587	88
174	198	NaN	NaN	NaN	NaN	89
174	199	0.7528089885173439	2.467010316381087E-10	0.016853932830970694	0.23033707840498435	89
174	200	0.7441860464830194	2.8608472180372056E-11	0.005813953516980565	0.24999999997139152	86
174	201	NaN	NaN	NaN	NaN	89
174	202	0.599187716013888	0.15362127275015697	0.10867745252543787	0.13851355871051718	89
174	203	0.47494820279450856	0.2780638453982625	0.04914818274766013	0.1978397690595688	83
174	204	0.6067414945639087	0.1460674942001363	0.10112367397541719	0.14606733726053786	89
174	205	NaN	NaN	NaN	NaN	81
174	206	0.6103836138736846	0.13961638612631547	0.23052547703540638	0.019474522964593635	88
174	207	NaN	NaN	NaN	NaN	89
174	208	0.6083437185951261	0.14446527016891875	0.2174989780340873	0.02969203320186776	89
174	209	0.5754334250850682	0.1773755636789767	0.10434185581380814	0.14284915542214693	89
174	210	0.6002891989460208	0.1438968475656071	0.22529219640281642	0.030521757085555677	86
174	211	0.75	0.005952380952380952	0.24404761904761904	0.0	84
174	212	0.42994950872511617	0.3228594800389288	0.16555610925241193	0.08163490198354312	89
174	213	0.5815430473654714	0.1741387708163468	0.19686604354361953	0.04745213827456229	88
174	214	0.7266666666666667	0.013333333333333334	0.26	0.0	75
174	215	0.5799120159549578	0.17289697280908708	0.20098686044953656	0.04620415078641851	89
174	216	NaN	NaN	NaN	NaN	89
174	217	NaN	NaN	NaN	NaN	87
174	218	0.583640986083006	0.16348545069860318	0.20371533575607448	0.049158227462316344	87
174	219	0.4487895525487621	0.3040194362152828	0.16918797554112555	0.07800303569482951	89
174	220	0.7299186281578338	0.017140195371577988	0.22890490125393095	0.02403627521665731	85
174	221	0.6963817119260933	0.05074472485551589	0.2231585179589642	0.029715045259426632	87
174	222	0.6967723737334821	0.05322762626651787	0.21786177260798129	0.032138227392018714	82
174	223	NaN	NaN	NaN	NaN	88
174	224	0.6884434732324365	0.06155652676756354	0.20928379949483625	0.04071620050516373	88
174	225	0.5628991557638758	0.18128689074775203	0.2103566581896125	0.045457295298759595	86
174	226	0.704052636020244	0.048756352743800885	0.21729567858649748	0.02989533264945755	89
174	227	NaN	NaN	NaN	NaN	88
174	228	0.5799134907804513	0.17289549798359358	0.20098538562404303	0.046205625611912035	89
174	229	0.7433460458175425	0.006653954182457472	0.23960849963700293	0.010391500362997073	88
174	230	0.7155927604429799	0.04877505564897409	0.20969459587885914	0.025937588029186835	87
174	231	0.7040544551993718	0.04875453356467314	0.21729385940736978	0.02989715182858529	89
174	232	0.6936718600380697	0.044423378057168436	0.22894718758097796	0.03295757432378394	84
174	233	0.6468143454450367	0.12783354187890691	0.19121382356904776	0.03413828910700858	71
174	234	NaN	NaN	NaN	NaN	89
174	235	0.7040526379767802	0.048756350787264834	0.21729567662996147	0.02989533460599359	89
174	236	0.5671116721932861	0.1828883278067139	0.20561560053398661	0.04438439946601336	88
174	237	0.7040544458520297	0.04875454291201524	0.21729386875471188	0.02989714248124319	89
174	238	0.6529163818218173	0.10276543636000085	0.23344725454181903	0.010870927276362786	88
174	239	0.6358421132631606	0.11696687550088425	0.22370844853459212	0.023482562701362935	89
174	240	NaN	NaN	NaN	NaN	89
174	241	0.6294560344169831	0.12335295434706185	0.2244765498526798	0.02271446138327523	89
174	242	NaN	NaN	NaN	NaN	89
174	243	0.7471910112359551	0.0056179775280898875	0.24719101123595505	0.0	89
174	244	NaN	NaN	NaN	NaN	89
174	245	0.7040544439545124	0.048754544809532493	0.21729387065222913	0.029897140583725935	89
174	246	0.702803668591143	0.053446331408856976	0.209696331408857	0.034053668591143026	80
174	247	0.5727193332013413	0.18008965556270365	0.2025615656750632	0.044629445560891844	89
174	248	0.7138546706698276	0.027109184751859153	0.23795255824583506	0.021083586332478196	83
174	249	0.7440474472615117	1.7178610739531667E-7	0.2500001717861074	0.005952209166273557	84
174	250	0.759825076199657	0.008924923800342965	0.22767492380034296	0.003575076199657035	80
174	251	0.6291118403342981	0.11413140290894519	0.21548275426029653	0.0412740024964602	74
174	252	0.6962728528829754	0.05653613588106958	0.2306934392518561	0.016497571984098965	89
174	253	0.7040544466885859	0.04875454207545905	0.21729386791815566	0.029897143317799385	89
174	254	0.6474062420108587	0.10540274675318625	0.23461622989925365	0.012574781336701379	89
174	255	0.5776069088721305	0.17820704461624162	0.19564890508135788	0.04853714143027003	86
174	256	NaN	NaN	NaN	NaN	88
174	257	0.5727193328119465	0.18008965595209842	0.20256156606445797	0.04462944517149709	89
174	258	NaN	NaN	NaN	NaN	89
174	259	NaN	NaN	NaN	NaN	89
174	260	NaN	NaN	NaN	NaN	89
174	261	0.6923097890605474	0.060499199703497486	0.20656661543383456	0.040624395802120496	89
174	262	0.7413793103448276	0.005747126436781609	0.2471264367816092	0.005747126436781609	87
174	263	NaN	NaN	NaN	NaN	88
174	264	0.7040526306424205	0.048756358121624474	0.2172956839643211	0.02989532727163396	89
174	265	0.7368866562712035	0.013113343728796568	0.24038607100152384	0.009613928998476158	88
174	266	NaN	NaN	NaN	NaN	83
174	267	0.7033963360763518	0.049412652687693216	0.22356995605847974	0.023621055177475325	89
174	268	0.6850944240517796	0.05909162245984834	0.22188232013426692	0.033931633354105144	86
174	269	NaN	NaN	NaN	NaN	89
174	270	NaN	NaN	NaN	NaN	89
174	271	0.5740280422509972	0.17597195774900276	0.19869923047627547	0.05130076952372451	88
174	272	NaN	NaN	NaN	NaN	89
174	273	NaN	NaN	NaN	NaN	89
174	274	0.7462448491079867	0.006564139656058268	0.23690121830774366	0.010289792928211396	89
174	275	0.5846177481976186	0.16819124056642637	0.16819124056642637	0.0789997706695287	89
174	276	NaN	NaN	NaN	NaN	89
174	277	0.6695463381042858	0.08326265065975924	0.20124017874964686	0.04595083248630817	89
174	278	0.7296702002289902	0.020329799771009776	0.240567895009105	0.009432104990894984	84
174	279	0.5517245367193016	0.20689615293587088	0.18390764718874442	0.05747166315608317	87
174	280	0.3985418782937087	0.3514581217062913	0.12986721261538225	0.12013278738461776	88
174	281	NaN	NaN	NaN	NaN	85
174	282	0.5456637288119067	0.20714525995213826	0.1846733498397787	0.06251766139617637	89
174	283	NaN	NaN	NaN	NaN	88
174	284	NaN	NaN	NaN	NaN	89
174	285	NaN	NaN	NaN	NaN	88
174	286	0.472292828330483	0.2805161604335619	0.16815660987176417	0.07903440136419089	89
174	287	0.707483271551974	0.04545790491861424	0.22781084609508484	0.019247977434326935	85
174	288	NaN	NaN	NaN	NaN	87
174	289	NaN	NaN	NaN	NaN	89
174	290	0.5456397434075179	0.20141908012189383	0.19553672718071738	0.05740444928987085	85
174	291	NaN	NaN	NaN	NaN	89
174	292	0.5427183528947024	0.21015521032368845	0.187166704576562	0.05995973220504719	87
174	293	0.5461919523347456	0.20661703642929935	0.1897631038450297	0.057427907390925376	89
174	294	0.5154849575737627	0.23752709061900842	0.18933431953467106	0.05765363227255785	83
174	295	0.5633897257497806	0.17757412967190614	0.1896223224429905	0.06941382213532278	83
174	296	0.5461934655460906	0.20661552321795437	0.1897615906336847	0.05742942060227037	89
174	297	0.7528088366981336	1.5206591137356737E-7	0.24157318577377654	0.005617825462178514	89
174	298	0.5461934644029747	0.20661552436107025	0.18976159177680058	0.057429419459154495	89
174	299	NaN	NaN	NaN	NaN	89
174	300	0.5475112677200785	0.20248873227992148	0.19112509591628513	0.058874904083714895	88
174	301	0.6985329442450022	0.0542760445190427	0.22281537036173932	0.024375640874215725	89
174	302	0.744047443916938	1.7513068106558178E-7	0.25000017513068107	0.005952205821699886	84
174	303	0.5022743168781973	0.24485211990341188	0.16439234978846934	0.08848121342992145	87
174	304	0.6985325466877629	0.054276442076282065	0.2228157679189787	0.02437524331697636	89
174	305	0.48350903216220936	0.2542958458865711	0.17502755320364427	0.08716756874757525	82
174	306	NaN	NaN	NaN	NaN	89
174	307	0.5744597399296951	0.17834924883434983	0.1839672263624397	0.06322378487351536	89
174	308	NaN	NaN	NaN	NaN	89
174	309	0.5744597373016336	0.17834925146241137	0.18396722899050125	0.06322378224545379	89
174	310	0.6889533478633268	0.06104665213667312	0.22965130329946382	0.02034869670053618	86
174	311	0.6284451198387218	0.12436386892532324	0.20863353184667152	0.03855747938928351	89
174	312	0.6642897382058413	0.08851925055820369	0.22896868876045087	0.01822232247550418	89
174	313	NaN	NaN	NaN	NaN	89
174	314	0.6642897323809204	0.08851925638312452	0.22896869458537172	0.01822231665058335	89
174	315	NaN	NaN	NaN	NaN	89
174	316	0.6642897377272065	0.08851925103683847	0.22896868923908567	0.018222321996869396	89
174	317	0.6642882300988052	0.08852075866523972	0.22897019686748693	0.01822081436846815	89
174	318	0.6642882250370081	0.0885207637270368	0.228970201929284	0.01822080930667108	89
174	319	0.6509506024043613	0.09904939759563865	0.2327703278281968	0.0172296721718032	86
174	320	0.3873544758316611	0.3597043476977506	0.1420572888742212	0.11088388759636704	85
174	321	0.6698812339129419	0.0829277548511031	0.2233771930533503	0.02381381818260476	89
174	322	0.4774625555793898	0.26672349093223807	0.1562583746531683	0.09955557883520377	86
174	323	0.36556226122769636	0.38724672753634853	0.13443773877230364	0.11275327246365142	89
174	324	NaN	NaN	NaN	NaN	89
174	325	0.654142404829061	0.095857595170939	0.19813032244366627	0.05186967755633373	88
174	326	0.7247199349920992	0.028089053771945715	0.24719017736745133	8.338685037224332E-7	89
174	327	0.6433635019201047	0.10663649807989523	0.20322740717080431	0.04677259282919568	88
174	328	NaN	NaN	NaN	NaN	88
174	329	0.7247199414458859	0.028089047318159074	0.2471901709136647	8.403222903657868E-7	89
174	330	0.7247199379214798	0.0280890508425652	0.24719017443807081	8.367978842405079E-7	89
174	331	NaN	NaN	NaN	NaN	89
174	332	0.623860455055977	0.12894853370806791	0.21321819662941624	0.03397281460653882	89
174	333	0.40403661706764005	0.34877237169640485	0.11843529304471949	0.12875571819123557	89
174	334	0.3706376374917862	0.38217135127225876	0.1293623625082138	0.11782864872774125	89
174	335	0.5228485727035617	0.2299604160604833	0.15692670819531476	0.09026430304064029	89
174	336	0.7134831460674157	0.03932584269662921	0.24157303370786518	0.0056179775280898875	89
174	337	NaN	NaN	NaN	NaN	89
175	176	NaN	NaN	NaN	NaN	89
175	177	0.7528089887640449	0.0	0.0	0.24719101123595505	89
175	178	0.6292138876590827	0.12359510110496219	0.24719060672293972	4.0451301534711335E-7	89
175	179	NaN	NaN	NaN	NaN	88
175	180	0.7528089887640449	0.0	0.0	0.24719101123595505	89
175	181	NaN	NaN	NaN	NaN	89
175	182	NaN	NaN	NaN	NaN	89
175	183	0.7441860465116279	0.0	0.0	0.2558139534883721	86
175	184	0.7528089887640449	0.0	0.0	0.24719101123595505	89
175	185	0.7528089887640449	0.0	0.0	0.24719101123595505	89
175	186	0.7528089807412145	8.022830414992239E-9	0.10674158105653829	0.14044943017941677	89
175	187	NaN	NaN	NaN	NaN	89
175	188	NaN	NaN	NaN	NaN	89
175	189	0.7528089887354208	2.8624179181730817E-11	0.005617977556714067	0.241573033679241	89
175	190	0.75	0.005681818181818182	0.24431818181818182	0.0	88
175	191	0.7528089887640449	0.0	0.0	0.24719101123595505	89
175	192	0.7528089887402625	2.378237432206364E-11	0.005617977551872262	0.24157303368408278	89
175	193	NaN	NaN	NaN	NaN	88
175	194	NaN	NaN	NaN	NaN	89
175	195	0.7499999904891361	9.51086382603322E-9	0.11184211477402171	0.1381578852259783	76
175	196	0.7528089887395144	2.4530574824865744E-11	0.005617977552620462	0.2415730336833346	89
175	197	0.7499999999738652	2.613480644019329E-11	0.005681818207952988	0.244318181792047	88
175	198	NaN	NaN	NaN	NaN	89
175	199	0.7528089885216159	2.424290481221096E-10	0.01685393282669871	0.23033707840925635	89
175	200	0.7441860464855368	2.6091082782658684E-11	0.005813953514463176	0.2499999999739089	86
175	201	NaN	NaN	NaN	NaN	89
175	202	0.5991879192571962	0.15362106950684873	0.10867724928212963	0.13851376195382542	89
175	203	0.4749482020031676	0.2780638461896035	0.049148183539001085	0.19783976826822786	83
175	204	0.6067414913251123	0.1460674974389326	0.1011236772142135	0.14606733402174155	89
175	205	NaN	NaN	NaN	NaN	81
175	206	0.6103836132499648	0.1396163867500352	0.23052547765912612	0.019474522340873886	88
175	207	NaN	NaN	NaN	NaN	89
175	208	0.6083450629747506	0.14446392578929437	0.21749763365446292	0.029693377581492153	89
175	209	0.5754332001931562	0.17737578857088865	0.1043420807057201	0.14284893053023495	89
175	210	0.6002905756554918	0.1438954708561361	0.2252908196933454	0.03052313379502669	86
175	211	0.75	0.005952380952380952	0.24404761904761904	0.0	84
175	212	0.42995137805715516	0.3228576107068898	0.16555423992037294	0.08163677131558211	89
175	213	0.5815445366395472	0.17413728154227093	0.19686455426954366	0.04745362754863816	88
175	214	0.7266666666666667	0.013333333333333334	0.26	0.0	75
175	215	0.5799134985421663	0.17289549022187867	0.20098537786232806	0.04620563337362696	89
175	216	NaN	NaN	NaN	NaN	89
175	217	NaN	NaN	NaN	NaN	87
175	218	0.5836394864977908	0.1634869502838184	0.20371683534128965	0.04915672787710114	87
175	219	0.4487881317508344	0.3040208570132106	0.16918939633905328	0.07800161489690179	89
175	220	0.7299186324468391	0.017140191082572673	0.22890489696492564	0.02403627950566262	85
175	221	0.6963837808618113	0.05074265591979784	0.22315644902324613	0.029717114195144688	87
175	222	0.6967704286384765	0.05322957136152348	0.2178637177029869	0.032136282297013104	82
175	223	NaN	NaN	NaN	NaN	88
175	224	0.6884445959649588	0.06155540403504122	0.20928267676231396	0.04071732323768606	88
175	225	0.5628976323556125	0.1812884141560154	0.21035818159787587	0.04545577189049622	86
175	226	0.7040526314078104	0.048756357356234514	0.21729568319893114	0.029895328037023914	89
175	227	NaN	NaN	NaN	NaN	88
175	228	0.5799120085197658	0.17289698024427916	0.20098686788472864	0.04620414335122645	89
175	229	0.7433460466894729	0.0066539533105270535	0.2396084987650725	0.010391501234927492	88
175	230	0.7155909417625961	0.04877687432935792	0.209696414559243	0.025935769348803	87
175	231	0.7040526347031175	0.048756354060927445	0.21729567990362406	0.029895331332330983	89
175	232	0.6936700907987079	0.04442514729653017	0.22894895682033967	0.03295580508442222	84
175	233	0.6468151465765041	0.12783274074743958	0.19121302243758043	0.034139090238475917	71
175	234	NaN	NaN	NaN	NaN	89
175	235	0.7040526358114486	0.04875635295259636	0.217295678795293	0.029895332440662073	89
175	236	0.5671101699091705	0.1828898300908295	0.20561710281810222	0.04438289718189776	88
175	237	0.7040526254153855	0.04875636334865944	0.21729568919135608	0.02989532204459899	89
175	238	0.6529157230861548	0.10276609509566344	0.23344791327748163	0.010870268540700194	88
175	239	0.6358421120307822	0.11696687673326273	0.2237084497669706	0.02348256146898445	89
175	240	NaN	NaN	NaN	NaN	89
175	241	0.6294560357888805	0.12335295297516448	0.22447654848078247	0.022714462755172596	89
175	242	NaN	NaN	NaN	NaN	89
175	243	0.7471910112359551	0.0056179775280898875	0.24719101123595505	0.0	89
175	244	NaN	NaN	NaN	NaN	89
175	245	0.7040544455842341	0.04875454317981087	0.2172938690225075	0.029897142213447556	89
175	246	0.7028019679439572	0.0534480320560428	0.20969803205604282	0.03405196794395719	80
175	247	0.5727178532136683	0.18009113555037654	0.20256304566273609	0.04462796557321895	89
175	248	0.7138546655928151	0.027109189828871696	0.2379525633228476	0.021083581255465656	83
175	249	0.7440474475262108	1.7152140832114925E-7	0.25000017152140835	0.005952209430972631	84
175	250	0.7598250730051013	0.008924926994898729	0.22767492699489872	0.0035750730051012703	80
175	251	0.6291130427242319	0.11413020051901149	0.21548155187036283	0.04127520488639393	74
175	252	0.6962730059007552	0.05653598286328971	0.23069328623407623	0.01649772500187883	89
175	253	0.7040526367608227	0.04875635200322214	0.21729567784591874	0.02989533339003629	89
175	254	0.6474072212378202	0.10540176752622467	0.23461525067229208	0.012575760563662958	89
175	255	0.5776069064015673	0.17820704708680477	0.19564890755192102	0.04853713895970688	86
175	256	NaN	NaN	NaN	NaN	88
175	257	0.5727193377321184	0.18008965103192665	0.2025615611442862	0.04462945009166887	89
175	258	NaN	NaN	NaN	NaN	89
175	259	NaN	NaN	NaN	NaN	89
175	260	NaN	NaN	NaN	NaN	89
175	261	0.6923097871669535	0.06049920159709145	0.2065666173274285	0.04062439390852653	89
175	262	0.7413793103448276	0.005747126436781609	0.2471264367816092	0.005747126436781609	87
175	263	NaN	NaN	NaN	NaN	88
175	264	0.7040526368436032	0.048756351920441664	0.2172956777631383	0.029895333472816765	89
175	265	0.7368866562581833	0.013113343741816734	0.240386071014544	0.009613928985455994	88
175	266	NaN	NaN	NaN	NaN	83
175	267	0.7033963230960065	0.0494126656680384	0.22356996903882492	0.02362104219713014	89
175	268	0.6850944218578394	0.059091624653788526	0.22188232232820715	0.03393163116016496	86
175	269	NaN	NaN	NaN	NaN	89
175	270	NaN	NaN	NaN	NaN	89
175	271	0.5740270589245848	0.1759729410754151	0.19870021380268785	0.05129978619731217	88
175	272	NaN	NaN	NaN	NaN	89
175	273	NaN	NaN	NaN	NaN	89
175	274	0.7462449521176883	0.006564036646356702	0.2369011152980421	0.010289895937912961	89
175	275	0.5846177407293279	0.16819124803471697	0.16819124803471697	0.0789997632012381	89
175	276	NaN	NaN	NaN	NaN	89
175	277	0.6695469215780865	0.08326206718595854	0.20123959527584617	0.045951415960108884	89
175	278	0.7296700582043224	0.020329941795677625	0.24056803703377289	0.009431962966227135	84
175	279	0.5517237381468288	0.20689695150834356	0.18390844576121712	0.057470864583610476	87
175	280	0.3985418765688797	0.3514581234311203	0.12986721434021126	0.12013278565978874	88
175	281	NaN	NaN	NaN	NaN	85
175	282	0.5456637286716776	0.20714526009236733	0.18467334998000778	0.06251766125594727	89
175	283	NaN	NaN	NaN	NaN	88
175	284	NaN	NaN	NaN	NaN	89
175	285	NaN	NaN	NaN	NaN	88
175	286	0.47229282340011713	0.28051616536392787	0.16815661480213012	0.07903439643382494	89
175	287	0.7074832660264111	0.04545791044417719	0.22781085162064776	0.019247971908763983	85
175	288	NaN	NaN	NaN	NaN	87
175	289	NaN	NaN	NaN	NaN	89
175	290	0.5456411163328416	0.20141770719657012	0.19553535425539365	0.05740582221519456	85
175	291	NaN	NaN	NaN	NaN	89
175	292	0.5427183375817931	0.2101552256365977	0.18716671988947126	0.05995971689213795	87
175	293	0.546193483988542	0.20661550477550303	0.18976157219123335	0.0574294390447217	89
175	294	0.5154849738082746	0.23752707438449647	0.1893343033001591	0.05765364850706981	83
175	295	0.5633897236963002	0.17757413172538652	0.18962232449647087	0.06941382008184241	83
175	296	0.5461919492467975	0.20661703951724741	0.18976310693297777	0.05742790430297731	89
175	297	0.752808836089584	1.5267446090331173E-7	0.24157318638232606	0.005617824853628984	89
175	298	0.5461919501839785	0.2066170385800665	0.18976310599579685	0.057427905240158214	89
175	299	NaN	NaN	NaN	NaN	89
175	300	0.5475112717595166	0.20248872824048336	0.191125091876847	0.05887490812315301	88
175	301	0.6985329434797393	0.0542760452843057	0.22281537112700234	0.024375640108952726	89
175	302	0.7440474445891594	1.7445845959331218E-7	0.25000017445845957	0.005952206493921359	84
175	303	0.5022755748221529	0.24485086195945627	0.16439109184451373	0.08848247137387708	87
175	304	0.6985325443722649	0.05427644439178008	0.2228157702344767	0.024375241001478344	89
175	305	0.48350903456134714	0.25429584348743334	0.17502755080450652	0.08716757114671299	82
175	306	NaN	NaN	NaN	NaN	89
175	307	0.5744597374564581	0.17834925130758691	0.1839672288356768	0.06322378240027826	89
175	308	NaN	NaN	NaN	NaN	89
175	309	0.5744597376993924	0.17834925106465246	0.18396722859274234	0.0632237826432127	89
175	310	0.6889536302565559	0.061046369743444205	0.22965102090623493	0.020348979093765096	86
175	311	0.6284451294895598	0.12436385927448514	0.20863352219583348	0.0385574890401216	89
175	312	0.6642897354429296	0.0885192533211154	0.2289686915233626	0.018222319712592455	89
175	313	NaN	NaN	NaN	NaN	89
175	314	0.6642882338993481	0.08852075486469688	0.22897019306694408	0.01822081816901099	89
175	315	NaN	NaN	NaN	NaN	89
175	316	0.6642897323703454	0.08851925639369955	0.22896869459594674	0.018222316640008316	89
175	317	0.6642897411601838	0.08851924760386114	0.22896868580610832	0.01822232542984672	89
175	318	0.664289740006565	0.08851924875747981	0.228968686959727	0.01822232427622805	89
175	319	0.6509506100292793	0.09904938997072069	0.23277032020327884	0.01722967979672117	86
175	320	0.3873553198355882	0.3597035036938236	0.14205644487029415	0.11088473160029408	85
175	321	0.6698812451902532	0.08292774357379179	0.22337718177603896	0.023813829459916072	89
175	322	0.4774645097082057	0.26672153680342225	0.15625642052435246	0.09955753296401962	86
175	323	0.3655622608465398	0.38724672791750514	0.1344377391534602	0.11275327208249486	89
175	324	NaN	NaN	NaN	NaN	89
175	325	0.6541424023032576	0.0958575976967424	0.19813032496946967	0.051869675030530325	88
175	326	0.7247194578233433	0.028089530940701615	0.24719065453620723	3.566997478229556E-7	89
175	327	0.643363500877436	0.10663649912256404	0.20322740821347313	0.04677259178652688	88
175	328	NaN	NaN	NaN	NaN	88
175	329	0.7247199352682214	0.028089053495823618	0.24719017709132923	8.341446258186382E-7	89
175	330	0.7247199415726576	0.028089047191387388	0.247190170786893	8.404490620523881E-7	89
175	331	NaN	NaN	NaN	NaN	89
175	332	0.623860462324175	0.12894852643986993	0.21321818936121825	0.03397282187473682	89
175	333	0.4040366170243598	0.34877237173968517	0.11843529308799976	0.1287557181479553	89
